id,svg,description,score
26,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#FF5733""/><stop offset=""100%"" stop-color=""#C70039""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#3498DB""/><stop offset=""100%"" stop-color=""#2874A6""/></radialGradient></defs><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""#FDFEFE""/><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#grad1)"" stroke=""#E74C3C"" stroke-width=""4""/><g transform=""translate(128, 128) rotate(45)""><rect x=""-60"" y=""-60"" width=""120"" height=""120"" fill=""url(#grad2)"" stroke=""#21618C"" stroke-width=""3""/></g><polygon points=""128,30 158,90 98,90"" fill=""#F1C40F"" stroke=""#D4AC0D"" stroke-width=""2""/><ellipse cx=""128"" cy=""180"" rx=""40"" ry=""20"" fill=""#27AE60"" stroke=""#1E8449"" stroke-width=""2""/></svg>",golden honeycomb cells with cobalt blue outlines,0.47103493821128356
27,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>",terra cotta triangles stacked into a leaning tower,0.35091178416309043
28,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""darkred"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""darkblue"" stroke-width=""4""/></svg>",lime green parabolas mirrored on a polished steel surface,0.3650210631419724
29,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",pewter stripes alternating with matte olive bands,0.3020398181468646
30,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""bgGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#f5f7fa""/><stop offset=""100%"" stop-color=""#c3cfe2""/></linearGradient></defs><rect width=""100%"" height=""100%"" fill=""url(#bgGradient)""/><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""60"" fill=""#ff4757"" stroke=""#2f3542"" stroke-width=""2""/><rect x=""-30"" y=""-30"" width=""60"" height=""60"" fill=""#3742fa"" stroke=""#2f3542"" stroke-width=""1.5""/><g transform=""rotate(45)""><line x1=""-25"" y1=""0"" x2=""25"" y2=""0"" stroke=""#2f3542"" stroke-width=""1.5"" stroke-dasharray=""5,3""/><line x1=""0"" y1=""-25"" x2=""0"" y2=""25"" stroke=""#2f3542"" stroke-width=""1.5"" stroke-dasharray=""5,3""/></g><ellipse cx=""0"" cy=""0"" rx=""65"" ry=""65"" fill=""none"" stroke=""#ffffff"" stroke-width=""10"" stroke-opacity=""0.1""/></g></svg>",turquoise fractals branching from a central obsidian point,0.48882629420216295
31,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""skyGradient"" x1=""0%"" y1=""0%"" x2=""0%"" y2=""100%""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FF8C00""/></radialGradient></defs><rect width=""256"" height=""256"" fill=""url(#skyGradient)""/><circle cx=""64"" cy=""64"" r=""40"" fill=""url(#sunGradient)""/><g fill=""#FFFFFF"" opacity=""0.9""><ellipse cx=""180"" cy=""80"" rx=""30"" ry=""20""/><ellipse cx=""150"" cy=""80"" rx=""25"" ry=""15""/><ellipse cx=""210"" cy=""80"" rx=""25"" ry=""15""/><ellipse cx=""100"" cy=""120"" rx=""35"" ry=""20""/><ellipse cx=""70"" cy=""120"" rx=""25"" ry=""15""/><ellipse cx=""130"" cy=""120"" rx=""25"" ry=""15""/></g><polygon points=""0,256 80,150 160,256"" fill=""#2E8B57""/><polygon points=""96,256 176,120 256,256"" fill=""#228B22""/><path d=""M0,180 Q128,150 256,180 L256,256 L0,256 Z"" fill=""#4682B4"" opacity=""0.7""/></svg>",scarlet concentric rings fading into peach gradients,0.4327857958451948
32,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""redGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""blueGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#redGradient)"" stroke=""#990000"" stroke-width=""4""/><g transform=""rotate(45 128 128)""><rect x=""98"" y=""98"" width=""60"" height=""60"" fill=""url(#blueGradient)"" stroke=""#000099"" stroke-width=""3""/></g></svg>",brushed copper squares connected by thin ebony lines,0.45510740000473743
33,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""40%"" cy=""40%"" r=""50%"" fx=""40%"" fy=""40%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""#f5f5f5""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""50"" fill=""url(#grad2)"" stroke=""#333"" stroke-width=""2""/><polygon points=""-30,-30 30,-30 0,30"" fill=""url(#grad1)"" stroke=""#333"" stroke-width=""1.5""/><g transform=""rotate(45)""><rect x=""-15"" y=""-15"" width=""30"" height=""30"" fill=""#4b8f8c"" opacity=""0.8""/><line x1=""-20"" y1=""0"" x2=""20"" y2=""0"" stroke=""#333"" stroke-width=""2""/><line x1=""0"" y1=""-20"" x2=""0"" y2=""20"" stroke=""#333"" stroke-width=""2""/></g><ellipse cx=""0"" cy=""-70"" rx=""20"" ry=""10"" fill=""#e8c547"" opacity=""0.9""/></g><polyline points=""20,20 50,50 80,30 110,70 140,40 170,90"" fill=""none"" stroke=""#9c6ade"" stroke-width=""3""/></svg>",cerulean waves frozen in a geometric ripple pattern,0.40566161811077744
34,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1E90FF""/><stop offset=""100%"" stop-color=""#000080""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><g fill=""#000000""><path d=""M150,220 Q200,240 250,220 L250,230 Q200,250 150,230 Z""/><polygon points=""200,220 200,160 240,220""/><rect x=""198"" y=""160"" width=""4"" height=""60"" fill=""#000000""/></g><ellipse cx=""200"" cy=""220"" rx=""50"" ry=""10"" fill=""#FFD700"" opacity=""0.5""/></svg>",mustard yellow trapezoids overlapping like shingles,0.49995874227262677
35,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>",glossy black parallelograms suspended in a silver mesh,0.42671738357608935
36,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#990000""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#grad1)"" stroke=""#660000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000066"" stroke-width=""3""/></svg>",rust-red starbursts radiating from a brushed nickel core,0.40805997297404617
37,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>",pale lavender ovals drifting in a grid of gunmetal dots,0.37578890284985417
38,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>",chocolate brown spirals tightening toward a brass center,0.27165455092425544
39,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""60"" fill=""red""/><rect x=""98"" y=""98"" width=""60"" height=""60"" fill=""blue""/></svg>",translucent aqua polygons interlocking like stained glass,0.3964016733652785
40,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""40%"" cy=""40%"" r=""50%"" fx=""40%"" fy=""40%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""#f5f5f5""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""60"" fill=""url(#grad2)"" stroke=""#333"" stroke-width=""2""/><polygon points=""-30,-30 30,-30 0,30"" fill=""url(#grad1)"" stroke=""#333"" stroke-width=""1.5"" opacity=""0.9""/><rect x=""-15"" y=""-15"" width=""30"" height=""30"" fill=""#fff"" stroke=""#333"" stroke-width=""1"" opacity=""0.8"" transform=""rotate(45)""/><line x1=""-40"" y1=""0"" x2=""40"" y2=""0"" stroke=""#333"" stroke-width=""1.5"" stroke-dasharray=""5,3""/><ellipse cx=""0"" cy=""-50"" rx=""10"" ry=""5"" fill=""#4cb944"" opacity=""0.7""/></g><polyline points=""20,20 50,50 80,30 110,70 140,40 170,80"" fill=""none"" stroke=""#ff6b6b"" stroke-width=""2"" opacity=""0.6""/></svg>",a neon green hexagon bisected by a jagged cobalt line,0.46942734318666995
41,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",sunburst yellow circles scattered on a charcoal grid,0.3704784364872127
42,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-50"" y=""-50"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""8""/></g></svg>",emerald stripes alternating with matte gold rectangles,0.3373802353491446
43,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>",a perforated turquoise disk overlaid on a crimson square,0.44990983028475084
44,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff9966""/><stop offset=""100%"" stop-color=""#ff5e62""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#5d9cec""/><stop offset=""100%"" stop-color=""#2e80e0""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""300"" fill=""url(#skyGradient)""/><circle cx=""600"" cy=""100"" r=""50"" fill=""#ffcc33"" opacity=""0.9""/><polygon points=""0,300 200,100 400,300"" fill=""#4a6b3a""/><polygon points=""200,300 400,150 600,300"" fill=""#3a5a3a""/><polygon points=""400,300 600,200 800,300"" fill=""#2a4a2a""/><rect x=""0"" y=""300"" width=""800"" height=""300"" fill=""url(#waterGradient)""/><polygon points=""0,300 200,500 400,300"" fill=""#4a6b3a"" opacity=""0.4""/><polygon points=""200,300 400,450 600,300"" fill=""#3a5a3a"" opacity=""0.4""/><polygon points=""400,300 600,400 800,300"" fill=""#2a4a2a"" opacity=""0.4""/><ellipse cx=""600"" cy=""300"" rx=""60"" ry=""20"" fill=""#ffcc33"" opacity=""0.3""/></svg>",interlocking indigo chevrons on a pearl white field,0.5378797997052667
45,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#E0F7FA""/></linearGradient><linearGradient id=""sunGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FFA500""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1E90FF""/><stop offset=""100%"" stop-color=""#00008B""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""600"" fill=""url(#skyGradient)""/><circle cx=""700"" cy=""100"" r=""60"" fill=""url(#sunGradient)""/><polygon points=""0,300 200,100 400,250 600,50 800,300"" fill=""#5D4037"" opacity=""0.8""/><polygon points=""0,320 150,150 350,270 550,80 800,320"" fill=""#3E2723""/><path d=""M 0 400 Q 200 350 400 400 Q 600 450 800 400 L 800 600 L 0 600 Z"" fill=""url(#waterGradient)""/><polygon points=""0,400 200,450 400,400 600,470 800,400"" fill=""#3E2723"" opacity=""0.3"" transform=""scale(1,-1) translate(0,-800)""/></svg>",a honeycomb lattice filled with burnt orange diamonds,0.4436571565422341
46,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5"" ry=""5""/></svg>",silver zigzags intersecting a gradient slate blue triangle,0.4076537896884682
47,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",moss green ellipses floating above a dotted mauve plane,0.35866454830664674
48,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff9966""/><stop offset=""50%"" stop-color=""#ff5e62""/><stop offset=""100%"" stop-color=""#8e2de2""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#8e2de2"" stop-opacity=""0.8""/><stop offset=""100%"" stop-color=""#4b6cb7"" stop-opacity=""0.8""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""300"" fill=""url(#skyGradient)""/><circle cx=""700"" cy=""100"" r=""50"" fill=""#ffcc33""/><polygon points=""0,300 200,100 400,300"" fill=""#4a2511""/><polygon points=""200,300 400,150 600,300"" fill=""#3a1a0a""/><polygon points=""400,300 600,200 800,300"" fill=""#2a1005""/><rect x=""0"" y=""300"" width=""800"" height=""300"" fill=""url(#waterGradient)""/><polygon points=""0,300 200,500 400,300"" fill=""#4a2511"" opacity=""0.5""/><polygon points=""200,300 400,450 600,300"" fill=""#3a1a0a"" opacity=""0.5""/><polygon points=""400,300 600,400 800,300"" fill=""#2a1005"" opacity=""0.5""/><ellipse cx=""700"" cy=""300"" rx=""60"" ry=""20"" fill=""#ffcc33"" opacity=""0.6""/></svg>",a tangerine starburst radiating from a black trapezoid,0.5680955780973028
49,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>",lime concentric rings pierced by a vertical violet bar,0.3656956700406066
